ticker,company_name,source_id,source_url,source_quality,record_kind,dividend_year_roc,board_resolution_date_roc,shareholder_meeting_date_roc,cash_dividend_earnings_per_share,cash_dividend_capital_reserve_per_share,stock_dividend_earnings_per_share,stock_dividend_capital_reserve_per_share,ex_right_dividend_trading_date_roc,capital_change_type,raw_record_json,accepted_for_adjustment_factor_contract,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2316,楠梓電,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1080325,1080618,1.00000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2316"", ""公司名稱"": ""楠梓電"", ""股利年度"": ""107"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1080325"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080618"", ""期初未分配盈餘/待彌補虧損(元)"": ""2494366414"", ""本期淨利(淨損)(元)"": ""300562844"", ""可分配盈餘(元)"": ""2559460438"", ""分配後期末未分配盈餘(元)"": ""2333854838"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.00000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""225605600"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算後如有盈餘應先提繳稅款後，依下列順序分派之：\r\n一、彌補以往虧損。\r\n二、提存百分之十為法定盈餘公積；但法定盈餘已達本公司資本時，不在此限。\r\n三、依公司營運需要或法令規定提列或迴轉特別盈餘公積。\r\n四、如尚有盈餘，併同以前年度累積未分配盈餘，由董事會擬定盈餘分派案，按股份總額比例分派之。\r\n本公司產業發展成熟，為因應目前及未來業務擴展之資金需求，並滿足股東對現金流入之需求，本公司之股利政策係採取剩餘股利政策分派股利，其中現金股利發放之比例以不低於當年度股利總額百分之二十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2316,楠梓電,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1090325,1090616,0.50000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2316"", ""公司名稱"": ""楠梓電"", ""股利年度"": ""108"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1090325"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090616"", ""期初未分配盈餘/待彌補虧損(元)"": ""2333854838"", ""本期淨利(淨損)(元)"": ""550431360"", ""可分配盈餘(元)"": ""2874330699"", ""分配後期末未分配盈餘(元)"": ""2772808179"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""0.50000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""101522520"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算後如有盈餘應先提繳稅款後，依下列順序分派之：\r\n一、彌補以往虧損。\r\n二、提存百分之十為法定盈餘公積；但法定盈餘已達本公司資本時，不在此限。\r\n三、依公司營運需要或法令規定提列或迴轉特別盈餘公積。\r\n四、如尚有盈餘，併同以前年度累積未分配盈餘，由董事會擬定盈餘分派案，按股份總額比例分派之。\r\n本公司產業發展成熟，為因應目前及未來業務擴展之資金需求，並滿足股東對現金流入之需求，本公司之股利政策係採取剩餘股利政策分派股利，其中現金股利發放之比例以不低於當年度股利總額百分之二十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2316,楠梓電,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1100325,1100616,1.50000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2316"", ""公司名稱"": ""楠梓電"", ""股利年度"": ""109"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1100325"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1100616"", ""期初未分配盈餘/待彌補虧損(元)"": ""2772808179"", ""本期淨利(淨損)(元)"": ""414058637"", ""可分配盈餘(元)"": ""3143106509"", ""分配後期末未分配盈餘(元)"": ""2868995705"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.50000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""274110804"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算後如有盈餘應先提繳稅款後，依下列順序分派之：\r\n一、彌補以往虧損。\r\n二、提存百分之十為法定盈餘公積；但法定盈餘已達本公司資本時，不在此限。\r\n三、依公司營運需要或法令規定提列或迴轉特別盈餘公積。\r\n四、如尚有盈餘，併同以前年度累積未分配盈餘，由董事會擬定盈餘分派案，按股份總額比例分派之。\r\n本公司產業發展成熟，為因應目前及未來業務擴展之資金需求，並滿足股東對現金流入之需求，本公司之股利政策係採取剩餘股利政策分派股利，其中現金股利發放之比例以不低於當年度股利總額百分之二十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2351,順德,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1080308,1080621,2.80000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2351"", ""公司名稱"": ""順德"", ""股利年度"": ""107"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1080308"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080621"", ""期初未分配盈餘/待彌補虧損(元)"": ""1852409124"", ""本期淨利(淨損)(元)"": ""828879727"", ""可分配盈餘(元)"": ""2579566375"", ""分配後期末未分配盈餘(元)"": ""2069573678"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""2.80000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""509992697"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算如有獲利，應先提撥百分之一點五為員工酬勞及不高於百分之一點五為董監事酬勞，由董事會決議分派後，依法繳納稅捐，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並依法令規定提列或迴轉特別盈餘公積後，併同累計未分配盈餘，由董事會依第卅二條之一本公司股利政策擬具盈餘分配議案，提請股東會決議分配之。\r\n本公司股利政策係依據營運規劃、投資計畫、資本預算及內外部環境變化由董事會予以訂定。本公司目前進入營運穩定成長階段，盈餘之分配以現金股利為優先，亦得以股票股利之方式分配，惟股票股利分配之比例以不高於股利總額之百分之五十為原則。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2351,順德,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1090306,1090623,1.80000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2351"", ""公司名稱"": ""順德"", ""股利年度"": ""108"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1090306"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090623"", ""期初未分配盈餘/待彌補虧損(元)"": ""2071217563"", ""本期淨利(淨損)(元)"": ""491566102"", ""可分配盈餘(元)"": ""2469108912"", ""分配後期末未分配盈餘(元)"": ""2141256464"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.80000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""327852448"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算如有獲利，應先提撥百分之一點五為員工酬勞及不高於百分之一點五為董監事酬勞，由董事會決議分派後，依法繳納稅捐，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並依法令規定提列或迴轉特別盈餘公積後，併同累計未分配盈餘，由董事會依第卅二條之一本公司股利政策擬具盈餘分配議案，提請股東會決議分配之。\r\n本公司股利政策係依據營運規劃、投資計畫、資本預算及內外部環境變化由董事會予以訂定。本公司目前進入營運穩定成長階段，盈餘之分配以現金股利為優先，亦得以股票股利之方式分配，惟股票股利分配之比例以不高於股利總額之百分之五十為原則。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2351,順德,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1100309,1100622,1.80000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2351"", ""公司名稱"": ""順德"", ""股利年度"": ""109"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1100309"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1100622"", ""期初未分配盈餘/待彌補虧損(元)"": ""2141256464"", ""本期淨利(淨損)(元)"": ""349147074"", ""可分配盈餘(元)"": ""2473000379"", ""分配後期末未分配盈餘(元)"": ""2145147931"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.80000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""327852448"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""本公司每年決算如有獲利，應先提撥百分之一點五為員工酬勞及不高於百分之一點五為董監事酬勞，由董事會決議分派後，依法繳納稅捐，再提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時，得不再提列，並依法令規定提列或迴轉特別盈餘公積後，併同累計未分配盈餘，由董事會依第卅二條之一本公司股利政策擬具盈餘分配議案，提請股東會決議分配之。\r\n本公司股利政策係依據營運規劃、投資計畫、資本預算及內外部環境變化由董事會予以訂定。本公司目前進入營運穩定成長階段，盈餘之分配以現金股利為優先，亦得以股票股利之方式分配，惟股票股利分配之比例以不高於股利總額之百分之五十為原則。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2636,台驊投控,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,108,1090306,1090527,1.30000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2636"", ""公司名稱"": ""台驊投控"", ""股利年度"": ""108"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1090306"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1090527"", ""期初未分配盈餘/待彌補虧損(元)"": ""67933630"", ""本期淨利(淨損)(元)"": ""249046803"", ""可分配盈餘(元)"": ""233215653"", ""分配後期末未分配盈餘(元)"": ""82680330"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""1.30000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""150535323"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""第 二十 條：公司年度如有獲利應提撥不低於千分之五為員工酬勞，及不高於百分之三為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。\r\n前項所稱之獲利係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。\r\n上述公司員工酬勞分派之對象得包括符合一定條件之從屬公司員工，其條件授權董事會制定之。\r\n第二十條之一：公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。\r\n第二十條之二：本公司之股利分派，係配合當年度之盈餘狀況，以股利穩定為原則，董事會\r\n擬定盈餘分派案時，分配之數額以不低於當年度稅後盈餘之百分之五十，惟若可供分配盈餘低於當年度稅後盈餘時，以可供分配盈餘為計算基準；分派之股利中，現金股利不低於百分之十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2636,台驊投控,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1080326,1080621,2.20000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2636"", ""公司名稱"": ""台驊投控"", ""股利年度"": ""107"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1080326"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080621"", ""期初未分配盈餘/待彌補虧損(元)"": ""8797737"", ""本期淨利(淨損)(元)"": ""354928838"", ""可分配盈餘(元)"": ""340320506"", ""分配後期末未分配盈餘(元)"": ""85568422"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""2.20000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""254752084"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""第二十條：公司年度如有獲利應提撥不低於千分之五為員工酬勞，及不高於百分之三為董監事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。\r\n前項所稱之獲利係指當年度稅前利益扣除分派員工酬勞及董事、監察人酬勞前之利益。\r\n上述公司員工酬勞分派之對象得包括符合一定條件之從屬公司員工，其條件授權董事會制定之。\r\n第二十條之一：公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。\r\n第二十條之二：本公司之股利分派，係配合當年度之盈餘狀況，以股利穩定為原則，董事會\r\n擬定盈餘分派案時，分配之數額以不低於當年度稅後盈餘之百分之五十，惟若可供分配盈餘低於當年度稅後盈餘時，以可供分配盈餘為計算基準；分派之股利中，現金股利不低於百分之十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
2636,台驊投控,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,109,1100309,1100525,3.20000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""2636"", ""公司名稱"": ""台驊投控"", ""股利年度"": ""109"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1100309"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1100525"", ""期初未分配盈餘/待彌補虧損(元)"": ""104406638"", ""本期淨利(淨損)(元)"": ""541992000"", ""可分配盈餘(元)"": ""768965035"", ""分配後期末未分配盈餘(元)"": ""371395749"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""3.20000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""397569286"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""第 二十 條：公司年度如有獲利應提撥不低於千分之五為員工酬勞，及不高於百分之三為董事酬勞。但公司尚有累積虧損時，應預先保留彌補數額。\r\n前項所稱之獲利係指當年度稅前利益扣除分派員工酬勞及董事酬勞前之利益。\r\n上述公司員工酬勞分派之對象得包括符合一定條件之從屬公司員工，其條件授權董事會制定之。\r\n第二十條之一：公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限；另視公司營運需要及法令規定提列或迴轉特別盈餘公積，如尚有盈餘併同期初未分配盈餘，由董事會擬具盈餘分配案提請股東會決議分派之。\r\n第二十條之二：本公司之股利分派，係配合當年度之盈餘狀況，以股利穩定為原則，董事會\r\n擬定盈餘分派案時，分配之數額以不低於當年度稅後盈餘之百分之五十，惟若可供分配盈餘低於當年度稅後盈餘時，以可供分配盈餘為計算基準；分派之股利中，現金股利不低於百分之十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
3090,日電貿,twse_t187ap39_L_dividend_distribution,https://openapi.twse.com.tw/v1/opendata/t187ap39_L,official_twse_openapi_dividend_distribution_historical_partial,dividend_distribution_or_resolution,107,1080325,1080620,6.50000000,,0.0,,,,"{""出表日期"": ""1100804"", ""公司代號"": ""3090"", ""公司名稱"": ""日電貿"", ""股利年度"": ""107"", ""期別"": ""1"", ""董事會決議通過股利分派日"": ""1080325"", ""股東會日期配盈餘/待彌補虧損(元)"": ""1080620"", ""期初未分配盈餘/待彌補虧損(元)"": ""49760424"", ""本期淨利(淨損)(元)"": ""1529066162"", ""可分配盈餘(元)"": ""1660904712"", ""分配後期末未分配盈餘(元)"": ""499633237"", ""股東配發內容-盈餘分配之現金股利(元/股)"": ""6.50000000"", ""股東配發內容-法定盈餘公積、資本公積發放之現金(元/股)"": ""0.0"", ""股東配發內容-股東配發之現金(股利)總金額(元)"": ""1161271475"", ""股東配發內容-盈餘轉增資配股(元/股)"": ""0.0"", ""股東配發內容-法定盈餘公積、資本公積轉增資配股(元/股)"": ""0.0"", ""股東配發內容-股東配股總股數(股)"": ""0"", ""董監酬勞(元)"": ""0"", ""員工紅利-現金紅利金額(元)H"": ""0"", ""員工紅利-股票紅利金額(元)I"": ""0"", ""有無全數分派員工股票紅利而股東未配發股票股利之情事"": """", ""摘錄公司章程-股利分派部分"": ""第二十一條：本公司年度總決算如有盈餘，應先提繳稅款，彌補以往虧損，次提百分之十為法定盈餘公積，但法定盈餘公積已達本公司實收資本額時不在此限，另視公司營運需要及法令規定提列特別盈餘公積，如尚有盈餘併同期初未分配盈餘，提撥百分之十至一百，由董事會擬具盈餘分配案提請股東會決議分派之。 \r\n第二十一條之一：本公司將考量所處環境及成長階段，因應未來資金需求及長期財務規劃，盈餘之分派除依公司章程第二十一條規定辦理外，當年度分派股東紅利之現金股利不得低於股東紅利總額之百分之十。"", ""備註"": ""無"", ""普通股每股面額"": ""新台幣                 10.0000元""}",partial_candidate_missing_exright_trading_date,0,False,False,False,False,False,False,False,True,False
