ticker,company_name,event_key,high_priority,cash_dividend_total_per_share_candidate,stock_dividend_total_per_share_candidate,accepted_exact_exdate,accepted_payment_date,accepted_market_available_at,accepted_source_url,accepted_subject,accepted_detail_excerpt,accepted_status,exact_candidate_count,payment_candidate_count,capital_change_candidate_count,future_data_violation_count,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,ready_for_formal,not_live_rule,forward_returns_live_rule_usage
2636,台驊投控,2636|ROC109|P1|C3.2|S0,True,3.2,0.0,2021-09-03,,2021-08-17 16:24:02,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長決定現金股利除息基準日,"1.董事會、股東會決議或公司決定日期:110/08/17 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 配發現金股利NTD397,569,286元，每股配發3.01565284元。 4.除權（息）交易日:110/09/03 5.最後過戶日:110/09/06 6.停止過戶起始日期:110/09/07 7.停止過戶截止日期:110/09/11 8.除權（息）基準日:110/09/11 9.其他應敘明事項: 1.現金股利發放日:110/10/07 2.如因本公司買回股份、庫藏股轉換或註銷，辦理現金增資或私募普通股、 可轉換公司債轉換或員工認股權證行使等，而影響本公司流通在外之股份數額， 股東配息率因此發生變動，授權董事長全權處理之。 3.本公司110年發行之現金增資不得參與本次除息。 ",accepted_unique_exact_exdate_candidate,1,0,1,0,False,False,False,False,False,False,False,True,False
3008,大立光,3008|ROC107|P1|C68|S0,False,68.0,0.0,2019-08-06,,2019-07-22 14:35:34,https://mops.twse.com.tw/mops/#/web/t05st01,本公司董事會決議除息基準日,"1.董事會、股東會決議或公司決定日期:108/07/22 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:現金股利9,121,533,396元(每仟股配發68,000元) 4.除權（息）交易日:108/08/06 5.最後過戶日:108/08/07 6.停止過戶起始日期:108/08/08 7.停止過戶截止日期:108/08/12 8.除權（息）基準日:108/08/12 9.其他應敘明事項:無 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3008,大立光,3008|ROC108|P1|C79|S0,False,79.0,0.0,2020-08-11,,2020-07-27 14:29:41,https://mops.twse.com.tw/mops/#/web/t05st01,本公司董事會決議除息基準日,"1.董事會、股東會決議或公司決定日期:109/07/27 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:現金股利10,597,075,563元(每仟股配發79,000元) 4.除權（息）交易日:109/08/11 5.最後過戶日:109/08/12 6.停止過戶起始日期:109/08/13 7.停止過戶截止日期:109/08/17 8.除權（息）基準日:109/08/17 9.其他應敘明事項:無 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3008,大立光,3008|ROC109|P1|C91.5|S0,False,91.5,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,0,0,False,False,False,False,False,False,False,True,False
3037,欣興,3037|ROC107|P1|C0.8|S0,False,0.8,0.0,2019-07-29,,2019-07-11 14:47:28,https://mops.twse.com.tw/mops/#/web/t05st01,本公司訂定107年度現金股利之基準日,"1.董事會、股東會決議或公司決定日期:108/07/11 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 盈餘分配現金股利新台幣1,164,584,266元，每股配發新台幣0.80005385元 4.除權（息）交易日:108/07/29 5.最後過戶日:108/07/30 6.停止過戶起始日期:108/07/31 7.停止過戶截止日期:108/08/04 8.除權（息）基準日:108/08/04 9.其他應敘明事項:預計現金股利發放日為108/08/23。 ",accepted_unique_exact_exdate_candidate,1,0,3,0,False,False,False,False,False,False,False,True,False
3037,欣興,3037|ROC108|P1|C1.1|S0,False,1.1,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,0,0,False,False,False,False,False,False,False,True,False
3037,欣興,3037|ROC109|P1|C1.4|S0,False,1.4,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,2,0,False,False,False,False,False,False,False,True,False
3090,日電貿,3090|ROC107|P1|C6.5|S0,False,6.5,0.0,2019-07-08,,2019-06-21 13:53:19,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長訂定除息基準日等相關事宜。,"1.董事會、股東會決議或公司決定日期:108/06/21 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息。 3.發放股利種類及金額: 股東現金股利：總額新台幣1,161,271,475元。 4.除權（息）交易日:108/07/08 5.最後過戶日:108/07/09 6.停止過戶起始日期:108/07/10 7.停止過戶截止日期:108/07/14 8.除權（息）基準日:108/07/14 9.其他應敘明事項: (1)依據本公司一○八年六月二十日股東會決議通過授權董事長訂定。 (2)本公司董事長於一○八年六月二十一日訂定除息基準日等相關事宜如上所述外， 並訂定以下事宜： A、現金股利發放日: 一○八年七月三十一日 B、股東配發率:截至一○八年六月二十日止，本公司流通在外股數為178,657,150 股，與一○八年六月二十日股東會決議時流通在外股數相同，故股東配發率相 同為每股現金股利6.5元。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3090,日電貿,3090|ROC108|P1|C3.5|S0,False,3.5,0.0,2020-07-10,,2020-06-23 13:39:59,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長訂定除息基準日等相關事宜。,"1.董事會、股東會決議或公司決定日期:109/06/23 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息。 3.發放股利種類及金額:股東現金股利：總額新台幣625,300,025元。 4.除權（息）交易日:109/07/10 5.最後過戶日:109/07/13 6.停止過戶起始日期:109/07/14 7.停止過戶截止日期:109/07/18 8.除權（息）基準日:109/07/18 9.其他應敘明事項: (1)依據本公司一○九年六月二十二日股東會決議通過授權董事長訂定。 (2)本公司董事長於一○九年六月二十三日訂定除息基準日等相關事宜如上所述外，並 訂定以下事宜： A、現金股利發放日: 一○九年七月三十一日 B、股東配發率:截至一○九年六月二十二日止，依本公司流通在外股數為 178,657,150股計算，股東股利配發率為每股現金股利3.5元。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3090,日電貿,3090|ROC109|P1|C3.1|S0,False,3.1,0.0,2021-08-09,,2021-07-23 14:50:49,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長訂定除息基準日等相關事宜。,"1.董事會、股東會決議或公司決定日期:110/07/23 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息。 3.發放股利種類及金額: 股東現金股利：總額新台幣553,837,165元。 4.除權（息）交易日:110/08/09 5.最後過戶日:110/08/10 6.停止過戶起始日期:110/08/11 7.停止過戶截止日期:110/08/15 8.除權（息）基準日:110/08/15 9.其他應敘明事項: (1)依據本公司一一○年七月二十二日股東會決議通過授權董事長訂定。 (2)本公司董事長於一一○年七月二十三日訂定除息基準日等相關事宜如上所述外，並訂 定以下事宜： A、現金股利發放日: 一一○年八月二十五日 B、股東配發率:截至一一○年七月二十二日止，依本公司流通在外股數為178,657,150 股計算，股東股利配發率為每股現金股利3.1元。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3105,穩懋,3105|ROC107|P1|C5|S0,False,5.0,0.0,2019-07-01,,2019-06-14 18:24:24,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司除息基準日,"1.董事會、股東會決議或公司決定日期:108/06/14 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利NT$2,118,971,920元 4.除權（息）交易日:108/07/01 5.最後過戶日:108/07/02 6.停止過戶起始日期:108/07/03 7.停止過戶截止日期:108/07/07 8.除權（息）基準日:108/07/07 9.其他應敘明事項: (1)現金股利發放日:108/07/19 (2)嗣後如本公司流通在外股份總數有異動時，股東配息率因此發生變動， 股東會已通過授權董事長全權處理之。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3105,穩懋,3105|ROC108|P1|C7|S0,False,7.0,0.0,2020-07-01,2020-07-22,2020-06-12 16:55:18,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司除息基準日,"1.董事會、股東會決議或公司決定日期:109/06/12 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利總金額新台幣2,968,394,688元 4.除權（息）交易日:109/07/01 5.最後過戶日:109/07/02 6.停止過戶起始日期:109/07/03 7.停止過戶截止日期:109/07/07 8.除權（息）基準日:109/07/07 9.債券最後申請轉換日期:不適用 10.債券停止轉換起始日期:不適用 11.債券停止轉換截止日期:不適用 12.現金股利發放日期:109/07/22 13.其他應敘明事項: 嗣後如本公司股份總數有異動時，致使配息率發生變動時，董事會已授權董事長調整之 ",accepted_unique_exact_exdate_candidate,1,1,0,0,False,False,False,False,False,False,False,True,False
3105,穩懋,3105|ROC109|P1|C10|S0,False,10.0,0.0,2021-07-07,2021-07-30,2021-06-10 17:02:35,https://mops.twse.com.tw/mops/#/web/t05st01,"公告本公司除息基準日暨海外第一次無擔保轉換公司債
停止轉換期間等相關事宜","1.董事會、股東會決議或公司決定日期:110/06/10 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利總金額新台幣4,240,413,840元 4.除權（息）交易日:110/07/07 5.最後過戶日:110/07/08 6.停止過戶起始日期:110/07/09 7.停止過戶截止日期:110/07/13 8.除權（息）基準日:110/07/13 9.債券最後申請轉換日期:110/06/17 10.債券停止轉換起始日期:110/06/18 11.債券停止轉換截止日期:110/07/13 12.現金股利發放日期:110/07/30 13.其他應敘明事項: (1)嗣後如本公司股份總數有異動時，致使配息率發生變動時，董事會已授權董事長調 整之 (2)本公司109年海外第一次無擔保轉換公司債停止轉換期間:110/06/18~110/07/13 ",accepted_unique_exact_exdate_candidate,1,1,2,0,False,False,False,False,False,False,False,True,False
3163,波若威,3163|ROC107|P1|C0.6|S0,False,0.6,0.0,2019-08-20,,2019-08-01 14:48:51,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事會決議除息基準日,"1.董事會、股東會決議或公司決定日期:108/08/01 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 普通股現金股利新台幣41,103仟元；每股配發約0.6元 4.除權（息）交易日:108/08/20 5.最後過戶日:108/08/21 6.停止過戶起始日期:108/08/22 7.停止過戶截止日期:108/08/26 8.除權（息）基準日:108/08/26 9.其他應敘明事項: 1.現金股利發放日：108/09/06 2.本次除息未盡事宜或現金股利如因本公司流通在外股數變動， 以致配息率發生變動時，授權董事長全權處理之。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3163,波若威,3163|ROC108|P1|C1.2|S0,False,1.2,0.0,,2020-09-09,,,,,blocked_no_exact_exdate_candidate,0,1,0,0,False,False,False,False,False,False,False,True,False
3163,波若威,3163|ROC109|P1|C2.5|S0,False,2.5,0.0,2021-09-01,2021-09-11,2021-08-05 18:01:57,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事會決議除息基準日,"1.董事會、股東會決議或公司決定日期:110/08/05 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 普通股現金股利新台幣188,217,248元；每股配發約2.5元 4.除權（息）交易日:110/09/01 5.最後過戶日:110/09/02 6.停止過戶起始日期:110/09/03 7.停止過戶截止日期:110/09/07 8.除權（息）基準日:110/09/07 9.債券最後申請轉換日期:110/08/11 10.債券停止轉換起始日期:110/08/13 11.債券停止轉換截止日期:110/9/7 12.現金股利發放日期:110/09/11 13.其他應敘明事項: 本次除息未盡事宜或現金股利如因本公司流通在外股數變動， 以致配息率發生變動時，授權董事長全權處理之。 ",accepted_unique_exact_exdate_candidate,1,1,0,0,False,False,False,False,False,False,False,True,False
3260,威剛,3260|ROC107|P1|C0.2|S0,False,0.2,0.0,2019-07-15,,2019-06-28 17:18:18,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司決議除息基準日、發放日等相關事宜,"1.董事會、股東會決議或公司決定日期:108/06/28 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:現金股利新台幣43,637,475元 4.除權（息）交易日:108/07/15 5.最後過戶日:108/07/16 6.停止過戶起始日期:108/07/17 7.停止過戶截止日期:108/07/21 8.除權（息）基準日:108/07/21 9.其他應敘明事項: (1)預計民國108年7月31日發放現金股利 (2)每股分派0.2元現金股利 (3)股務代理機構:康和綜合證券(股)公司股務代理部 聯絡地址:台北市信義區基隆路一段176號B1 連絡電話:(02)8787-1888 ",accepted_unique_exact_exdate_candidate,1,0,2,0,False,False,False,False,False,False,False,True,False
3260,威剛,3260|ROC108|P1|C1.4|S0,False,1.4,0.0,,2020-08-11,,,,,blocked_no_exact_exdate_candidate,0,1,0,0,False,False,False,False,False,False,False,True,False
3260,威剛,3260|ROC109|P1|C3.5|S0,False,3.5,0.0,,2021-08-31,,,,,blocked_no_exact_exdate_candidate,0,1,0,0,False,False,False,False,False,False,False,True,False
3324,雙鴻,3324|ROC107|P1|C1.5|S0,False,1.5,0.0,2019-07-04,,2019-06-05 17:36:27,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長訂定除息基準日事宜,"1.董事會、股東會決議或公司決定日期:108/06/05 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:新臺幣125,225,844元， 每股配發現金1.52453525元。 4.除權（息）交易日:108/07/04 5.最後過戶日:108/07/05 6.停止過戶起始日期:108/07/06 7.停止過戶截止日期:108/07/10 8.除權（息）基準日:108/07/10 9.其他應敘明事項: 1.現金股利訂於108年07月31日以匯款或禁止背書轉讓支票發放。 2.本次除息未盡事宜或嗣後因買回本公司股份、庫藏股轉讓、員工 認股權憑證行使或其他原因，配息率因此發生變動時， 股東會授權董事長依法調整之。 3.國內第三次無擔保轉換公司債及員工認股權憑證停止轉換期間： 108年06月17日起至108年07月10日止。 依CB發行及轉換辦法第九條規定，債券自發行日起三個月為轉換閉鎖期 (108年5月29日至108年8月29日)，故前述停止轉換期間不適用。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3324,雙鴻,3324|ROC108|P1|C5|S0,False,5.0,0.0,2020-07-13,2020-08-14,2020-06-09 14:46:16,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事長訂定除息基準日事宜,"1.董事會、股東會決議或公司決定日期:109/06/09 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利新台幣432,726,565元 4.除權（息）交易日:109/07/13 5.最後過戶日:109/07/14 6.停止過戶起始日期:109/07/15 7.停止過戶截止日期:109/07/19 8.除權（息）基準日:109/07/19 9.債券最後申請轉換日期:109/06/19 10.債券停止轉換起始日期:109/06/22 11.債券停止轉換截止日期:109/07/19 12.現金股利發放日期:109/08/14 13.其他應敘明事項: 本次除息如嗣後因股本變動影響流通在外股份數量，致配息率 因此發生變動時，股東會授權董事長依法調整之。 ",accepted_unique_exact_exdate_candidate,1,1,0,0,False,False,False,False,False,False,False,True,False
3324,雙鴻,3324|ROC109|P1|C5.5|S0,False,5.5,0.0,,2021-09-13,,,,,blocked_no_exact_exdate_candidate,0,1,0,0,False,False,False,False,False,False,False,True,False
3346,麗清,3346|ROC107|P1|C1.66|S0,False,1.66,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,0,0,False,False,False,False,False,False,False,True,False
3346,麗清,3346|ROC109|P1|C0.16|S0,False,0.16,0.0,2021-10-22,,2021-09-23 15:26:23,https://mops.twse.com.tw/mops/#/web/t05st01,"公告本公司董事會決議除息基準日及國內
第二、三次無擔保轉換公司債之停止轉換期間","1.董事會、股東會決議或公司決定日期:110/09/23 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 暫訂每股配發現金股利新台幣0.16元，共計新台幣14,752,814元 4.除權（息）交易日:110/10/22 5.最後過戶日:110/10/25 6.停止過戶起始日期:110/10/26 7.停止過戶截止日期:110/10/30 8.除權（息）基準日:110/10/30 9.其他應敘明事項: (1)預計現金股利發放日為110年11月16日。 (2)國內第二、三次無擔保可轉換公司債停止轉換期間相關事項: A.本公司國內第二、三次無擔保轉換公司債發行及轉換辦法第九條規定，茲訂定 110年10月4日起至110年10月30日止為本轉換公司債停止轉換期間。 B.嗣後如因本公司現金增資、買回本公司股份、可轉換公司債辦理轉換等因素， 影響流通在外股份總數，致股東配息率發生變動及公司債調整轉換價格，授權 董事長全權處理並再另行公告。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3661,世芯-KY,3661|ROC107|P1|C1.50585|S0,True,1.50584985,0.0,2019-08-22,,2019-08-02 14:18:37,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司董事會決議配息基準日,"1.董事會、股東會決議或公司決定日期:108/08/02 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利2,915,450美元，擬授權董事長調整配息率， 實際發放金額以股務代理機構收到兌換後之新台幣現金股利金額為準。現金股利發放 至元為止(元以下捨去)，其畸零款合計數計入本公司之其他收入。 4.除權（息）交易日:108/08/22 5.最後過戶日:108/08/25 6.停止過戶起始日期:108/08/26 7.停止過戶截止日期:108/08/30 8.除權（息）基準日:108/08/30 9.其他應敘明事項:因108/08/25為假日,現場過戶日提早至108/08/23。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
3661,世芯-KY,3661|ROC108|P1|C3.56846|S0,False,3.56846277,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,0,0,False,False,False,False,False,False,False,True,False
3661,世芯-KY,3661|ROC109|P1|C6.6|S0,False,6.6,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,1,0,False,False,False,False,False,False,False,True,False
3661,世芯-KY,3661|ROC109|P1|C6.8|S0,False,6.8,0.0,,,,,,,blocked_no_exact_exdate_candidate,0,0,1,0,False,False,False,False,False,False,False,True,False
4971,IET-KY,4971|ROC107|P1|C1|S0,False,1.0,0.0,2019-08-01,,2019-06-28 15:52:02,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司決議訂定除息基準日,"1.董事會、股東會決議或公司決定日期:108/06/28 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股發放現金股利新台幣36,235,543元，每股可配發 新台幣1.0元，因發行限制員工權利新股300,000股，致已發行在外股數增加至 36,535,543股，故配息率將調整為每股分派現金股利0.99178881。爾後若因員工 認股權憑證等因素，再影響已發行在外股數，致股東配息率再發生變動， 授權董事長全權調整之。 4.除權（息）交易日:108/08/01 5.最後過戶日:108/08/02 6.停止過戶起始日期:108/08/03 7.停止過戶截止日期:108/08/07 8.除權（息）基準日:108/08/07 9.其他應敘明事項: (1)本公司為依據英屬開曼群島法律組織設立之公司，由於本公司於合併換股時80％ 以上之股份係由IET-US原股東所持有，根據美國聯邦所得稅之規定，本公司仍被視 為美國公司，因此本公司應依據美國聯邦所得稅原則計算之所得申報美國聯邦稅， 故分派股利予非美國籍股東時，須扣繳30％之美國聯邦所得稅，即股利自控股公司 匯出時，本公司應先代扣繳非美國籍投資人稅款；應扣繳的稅率依投資人的國籍及 申報抵扣的程序有所不同，最高應扣繳之稅率可達30%。 (2)本公司現金股利擬訂於2019年10月30日委由本公司股務代理機構發放，如因特殊 因素需調整發放日者，擬授權董事長全權處理之。 (3)現金股利發放至元為止(元以下不計)，其畸零款合計數計入本公司之其他收入， 匯費及郵資及支票處理費由股東自行負擔。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
4971,IET-KY,4971|ROC108|P1|C1|S0,False,1.0,0.0,2020-07-30,2020-10-30,2020-07-15 15:49:44,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司決議訂定除息基準日,"1.董事會、股東會決議或公司決定日期:109/07/15 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股發放現金股利新台幣36,535,543元，每股可配發 新台幣1.0元，期間因收回及註銷限制員工權利新股(15,000)及買回庫藏股 (513,000)共計528,000股不得參與除息，致可參與權利分派之流通在外普通股 股數為36,007,543股(截至2020年7月15日止股數)，故配息率調整為每股新台幣 1.01466359元。 4.除權（息）交易日:109/07/30 5.最後過戶日:109/07/31 6.停止過戶起始日期:109/08/01 7.停止過戶截止日期:109/08/05 8.除權（息）基準日:109/08/05 9.債券最後申請轉換日期:NA 10.債券停止轉換起始日期:NA 11.債券停止轉換截止日期:NA 12.現金股利發放日期:109/10/30 13.其他應敘明事項: (1)本公司為依據英屬開曼群島法律組織設立之公司，由於本公司於合併換股時80％ 以上之股份係由IET-US原股東所持有，根據美國聯邦所得稅之規定，本公司仍被視 為美國公司，因此本公司應依據美國聯邦所得稅原則計算之所得申報美國聯邦稅， 故分派股利予非美國籍股東時，須扣繳30％之美國聯邦所得稅，即股利自控股公司 匯出時，本公司應先代扣繳非美國籍投資人稅款；應扣繳的稅率依投資人的國籍及 申報抵扣的程序有所不同，最高應扣繳之稅率可達30%。 (2)本公司現金股利擬訂於2020年10月30日委由本公司股務代理機構發放，如因特殊 因素需調整發放日者，擬授權董事長全權處理之。 (3)現金股利發放至元為止(元以下不計)，其畸零款合計數計入本公司之其他收入， 匯費及郵資及支票處理費由股東自行負擔。 ",accepted_unique_exact_exdate_candidate,1,1,1,0,False,False,False,False,False,False,False,True,False
4971,IET-KY,4971|ROC109|P1|C1|S0,False,1.0,0.0,2021-07-29,2021-10-29,2021-07-12 15:36:56,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司決議訂定除息基準日,"1.董事會、股東會決議或公司決定日期:110/07/12 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股發放現金股利新台幣36,005,143元，每股可配發 新台幣1.0元，期間因收回及註銷限制員工權利新股1,800股不得參與除息， 致可參與權利分派之流通在外普通股股數為36,003,343股(截至2021年7月12日 止股數)，故配息率調整為每股新台幣1.00004999元。 4.除權（息）交易日:110/07/29 5.最後過戶日:110/07/30 6.停止過戶起始日期:110/07/31 7.停止過戶截止日期:110/08/04 8.除權（息）基準日:110/08/04 9.債券最後申請轉換日期:NA 10.債券停止轉換起始日期:NA 11.債券停止轉換截止日期:NA 12.現金股利發放日期:110/10/29 13.其他應敘明事項: (1)本公司為依據英屬開曼群島法律組織設立之公司，由於本公司於合併換股時80％ 以上之股份係由IET-US原股東所持有，根據美國聯邦所得稅之規定，本公司仍被視 為美國公司，因此本公司應依據美國聯邦所得稅原則計算之所得申報美國聯邦稅， 故分派股利予非美國籍股東時，須扣繳30％之美國聯邦所得稅，即股利自控股公司 匯出時，本公司應先代扣繳非美國籍投資人稅款；應扣繳的稅率依投資人的國籍及 申報抵扣的程序有所不同，最高應扣繳之稅率可達30%。 (2)本公司現金股利擬訂於2021年10月29日委由本公司股務代理機構發放，如因特殊 因素需調整發放日者，擬授權董事長全權處理之。 (3)現金股利發放至元為止(元以下不計)，其畸零款合計數計入本公司之其他收入， 匯費及郵資及支票處理費由股東自行負擔。 ",accepted_unique_exact_exdate_candidate,1,1,1,0,False,False,False,False,False,False,False,True,False
6121,新普,6121|ROC107|P1|C11.5|S0,False,11.5,0.0,2019-07-16,,2019-07-01 18:14:52,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司除息基準日,"1.董事會、股東會決議或公司決定日期:108/07/01 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:配發現金股利新台幣 2,127,160,969元,每股配發新台幣11.5元 4.除權（息）交易日:108/07/16 5.最後過戶日:108/07/17 6.停止過戶起始日期:108/07/18 7.停止過戶截止日期:108/07/22 8.除權（息）基準日:108/07/22 9.其他應敘明事項:現金股利發放日：108/08/22，郵資及匯費由股東自行負擔。 ",accepted_unique_exact_exdate_candidate,1,0,2,0,False,False,False,False,False,False,False,True,False
6121,新普,6121|ROC108|P1|C14.5|S0,False,14.5,0.0,2020-07-16,2020-08-19,2020-06-24 13:31:50,https://mops.twse.com.tw/mops/#/web/t05st01,公告本公司除息基準日,"1.董事會、股東會決議或公司決定日期:109/06/24 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:配發現金股利新台幣 2,682,072,526元,每股配發新台幣14.5元 4.除權（息）交易日:109/07/16 5.最後過戶日:109/07/17 6.停止過戶起始日期:109/07/18 7.停止過戶截止日期:109/07/22 8.除權（息）基準日:109/07/22 9.債券最後申請轉換日期:NA 10.債券停止轉換起始日期:NA 11.債券停止轉換截止日期:NA 12.現金股利發放日期:109/08/19 13.其他應敘明事項:郵資及匯費由股東自行負擔。 ",accepted_unique_exact_exdate_candidate,1,1,0,0,False,False,False,False,False,False,False,True,False
6121,新普,6121|ROC109|P1|C19.1|S0,False,19.1,0.0,,,,,,,blocked_multiple_exact_candidates,2,2,1,0,False,False,False,False,False,False,False,True,False
6143,振曜,6143|ROC107|P1|C4|S0,False,4.0,0.0,2019-08-09,,2019-07-25 14:18:33,https://mops.twse.com.tw/mops/#/web/t05st01,本公司108年現金股利配息基準日暨資本公積發放現金基準日公告,"1.董事會、股東會決議或公司決定日期:108/07/25 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額: 每壹股配發現金(股利)4.0元(即每壹股盈餘分配3.0元，每壹股資本公 積發放1.0元)，現金配發總額332,027,588元 4.除權（息）交易日:108/08/09 5.最後過戶日:108/08/12 6.停止過戶起始日期:108/08/13 7.停止過戶截止日期:108/08/17 8.除權（息）基準日:108/08/17 9.其他應敘明事項:現金股利發放日:108/08/30。 ",accepted_unique_exact_exdate_candidate,1,0,0,0,False,False,False,False,False,False,False,True,False
6143,振曜,6143|ROC108|P1|C2.8|S0,False,2.8,0.0,2020-08-11,2020-08-28,2020-07-27 14:28:25,https://mops.twse.com.tw/mops/#/web/t05st01,本公司109年現金股利配息基準日公告,"1.董事會、股東會決議或公司決定日期:109/07/27 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利每股配發2.84971131元， 共計新台幣232,419,312元。 4.除權（息）交易日:109/08/11 5.最後過戶日:109/08/12 6.停止過戶起始日期:109/08/13 7.停止過戶截止日期:109/08/17 8.除權（息）基準日:109/08/17 9.債券最後申請轉換日期:不適用 10.債券停止轉換起始日期:不適用 11.債券停止轉換截止日期:不適用 12.現金股利發放日期:109/08/28 13.其他應敘明事項:無 ",accepted_unique_exact_exdate_candidate,1,1,0,0,False,False,False,False,False,False,False,True,False
6143,振曜,6143|ROC109|P1|C2|S0,False,2.0,0.0,2021-08-11,2021-08-30,2021-07-27 13:35:03,https://mops.twse.com.tw/mops/#/web/t05st01,本公司110年現金股利配息基準日公告,"1.董事會、股東會決議或公司決定日期:110/07/27 2.除權、息類別（請填入「除權」、「除息」或「除權息」）:除息 3.發放股利種類及金額:普通股現金股利每股配發新台幣2.0元， 共計新台幣163,117,794元。 4.除權（息）交易日:110/08/11 5.最後過戶日:110/08/12 6.停止過戶起始日期:110/08/13 7.停止過戶截止日期:110/08/17 8.除權（息）基準日:110/08/17 9.債券最後申請轉換日期:不適用 10.債券停止轉換起始日期:不適用 11.債券停止轉換截止日期:不適用 12.現金股利發放日期:110/08/30 13.其他應敘明事項:無 ",accepted_unique_exact_exdate_candidate,1,1,1,0,False,False,False,False,False,False,False,True,False
