ticker,market,report_period,announcement_date,announcement_time,market_available_at,subject,prefilter_status,detail_fetched,detail_payload,detail_status,detail_text_excerpt,match_status,accepted_candidate,policy_reason,formal_model_changed,trade_decision_changed,active_in_trade_decision,report_changed,portfolio_replay_executed,ready_for_strategy_replay,not_live_rule,forward_returns_live_rule_usage
1101,TWSE,114Q4,115/03/25,20:37:57,115/03/25 20:37:57,"代重要子公司OYAK Cimento Fabrikalari A.S.公告
董事會決議發行私募債務證券",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1101"", ""marketKind"": ""sii"", ""enterDate"": ""1150325""}",ok,1.董事會決議日期:115/03/24 2.私募有價證券種類:債務證券 3.私募對象及其與公司間關係:待定 4.私募股數或張數:待定 5.得私募額度:上限100億里拉 6.私募價格訂定之依據及合理性:待定 7.本次私募資金用途:支應公司持續性投資計劃與充實營運資金。 8.不採用公開募集之理由:私募(土耳其) 9.獨立董事反對或保留意見:無 10.實際定價日:待定 11.參考價格:待定 12.實際私募價格、轉換或認購價格:待定 13.本次私募新股之權利義務:待定 14.附有轉換、交換或認股者，其換股基準日:不適用 15.附有轉換、交換或認股者，對股權可能稀釋情形:不適用 16.附有轉換或認股者，於私募公司債交付且假設全數轉換或認購普通股後對 上市普通股股權比率之可能影響（上市普通股數A、A/已發行普通股):不適用 17.前項預計上市普通股未達6000萬股且未達25%者，請說明股權流通性偏低之因應措施: 不適用 18.其他應敘明事項: OYAK Cimento Fabrikalari A.S.如申請獲批，擬決議授權董事會根據市場情況， 在土耳其中央銀行批准的範圍內，確定擬發行債務證券的所有,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/04/02,15:42:01,115/04/02 15:42:01,"代重要子公司Cayman President Holdings LTD.公告
董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150402""}",ok,1.董事會決議日期:115/04/02 2.發放股利種類及金額:發放現金股利總金額為美元10佰萬 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/04/15,15:20:49,115/04/15 15:20:49,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150415""}",ok,1.董事會決議日期:115/04/15 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/04/15,15:21:01,115/04/15 15:21:01,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150415""}",ok,1.董事會決議日期:115/04/15 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/04/15,15:21:15,115/04/15 15:21:15,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""3"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150415""}",ok,1.董事會決議日期:115/04/15 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/07,16:40:30,115/05/07 16:40:30,公告本公司董事會通過115年第1季合併財務報告,period_subject_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150507""}",ok,"1.提報董事會或經董事會決議日期:115/05/07 2.審計委員會通過日期:115/05/05 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):115/01/01~115/03/31 4.1月1日累計至本期止營業收入(仟元):175,017,371 5.1月1日累計至本期止營業毛利(毛損) (仟元):59,125,238 6.1月1日累計至本期止營業利益(損失) (仟元):10,253,052 7.1月1日累計至本期止稅前淨利(淨損) (仟元):13,286,190 8.1月1日累計至本期止本期淨利(淨損) (仟元):9,763,840 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):6,544,541 10.1月1日累計至本期止基本每股盈餘(損失) (元):1.15 11.期末總資產(仟元):749,062,049 12.期末總負債(仟元):525,351,793 13.期末歸屬於母公司業主之權益(仟元):144,693,171 14.其他應敘明事項:無 ",accepted_direct_financial_report_detail,True,subject and detail map to target financial-report period,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/07,16:40:40,115/05/07 16:40:40,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150507""}",ok,1.董事會決議日期:115/05/07 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/07,16:40:50,115/05/07 16:40:50,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""3"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150507""}",ok,1.董事會決議日期:115/05/07 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/07,16:41:01,115/05/07 16:41:01,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""4"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150507""}",ok,1.董事會決議日期:115/05/07 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/28,15:42:24,115/05/28 15:42:24,"代重要子公司統一企業(中國)投資有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""5"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150528""}",ok,1.董事會決議日期:115/05/28 2.發放股利種類及金額:發放現金股利總金額為人民幣3億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/28,15:42:33,115/05/28 15:42:33,"代重要子公司統一企業香港控股有限公司公告董事會決議
發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""6"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150528""}",ok,1.董事會決議日期:115/05/28 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,115Q1,115/05/28,15:42:44,115/05/28 15:42:44,"代重要子公司UNI-PRESIDENT ASIA HOLDINGS LTD.
公告董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""7"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150528""}",ok,1.董事會決議日期:115/05/28 2.發放股利種類及金額:發放現金股利總金額為人民幣2.85億 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/01/09,16:02:36,115/01/09 16:02:36,"代重要子公司Cayman President Holdings LTD.公告
董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150109""}",ok,1.董事會決議日期:115/01/09 2.發放股利種類及金額:發放現金股利總金額為美元10佰萬 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/01/09,16:03:17,115/01/09 16:03:17,"代重要子公司家福股份有限公司公告董事會決議
召開115年度第一次股東臨時會",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150109""}",ok,1.董事會決議日期:115/01/09 2.股東臨時會召開日期:115/01/28 3.股東臨時會召開地點:臺北市北投區大業路136號8樓 4.召集事由一、報告事項:無 5.召集事由二、承認事項:無 6.召集事由三、討論事項:修正章程案 7.召集事由四、選舉事項:無 8.召集事由五、其他議案:無 9.召集事由六、臨時動議:無 10.停止過戶起始日期:115/01/14 11.停止過戶截止日期:115/01/28 12.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/01/23,15:23:20,115/01/23 15:23:20,"代重要子公司Cayman President Holdings LTD.公告
董事會決議發放股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150123""}",ok,1.董事會決議日期:115/01/23 2.發放股利種類及金額:發放現金股利總金額為美元10佰萬 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/02,17:37:06,115/03/02 17:37:06,"代重要子公司康達盛通生活事業股份有限公司公告董事會決議
不分派股利",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150302""}",ok,1.董事會決議日期:115/03/02 2.發放股利種類及金額:無 3.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/02,17:37:18,115/03/02 17:37:18,"代重要子公司康達盛通生活事業股份有限公司公告董事會決議
召開115年股東會",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150302""}",ok,1.董事會決議日期:115/03/02 2.股東會召開日期:115/06/17 3.股東會召開地點:臺北市北投區大業路136號8樓新加坡廳 4.召集事由一、報告事項: 1.114年度營業報告 2.監察人查核114年度決算表冊報告 3.114年度員工酬勞分派情形報告 4.「董事會議事運作管理辦法」訂定案報告 5.召集事由二、承認事項: 1.114年度營業報告書及財務報表案 2.114年度虧損撥補案 6.召集事由三、討論事項: 1.修訂「背書保證作業程序」案 2.修訂「資金貸與他人作業程序」案 3.修訂「取得或處分資產處理程序」案 4.訂定「股東會議事規則」案 7.召集事由四、選舉事項: 1.全面改選董事及監察人案 8.召集事由五、其他議案: 1.解除新任董事競業禁止之限制案 9.召集事由六、臨時動議:無 10.停止過戶起始日期:115/05/19 11.停止過戶截止日期:115/06/17 12.其他應敘明事項:無 ,excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/04,16:51:19,115/03/04 16:51:19,"代重要子公司統一企業中國控股有限公司公告董事會
決議召開115年股東常會",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150304""}",ok,"1.董事會決議日期:115/03/04 2.股東會召開日期:115/06/05 3.股東會召開地點:香港金鐘金鐘道95號統一中心10樓統一會議中心 4.召集事由一、報告事項:無 5.召集事由二、承認事項:無 6.召集事由三、討論事項: (1)省覽及批准截至2025年12月31日止年度之本公司及其附屬公司經審核綜合財務報表,    以及本公司董事及核數師報告。 (2)批准及宣派截至2025年12月31日止年度之末期股息。 7.召集事由四、選舉事項: (1)重選羅智先先生為執行董事。 (2)重選劉新華先生為執行董事。 (3)重選陳國煇先生為非執行董事。 (4)重選錢其琳女士為非執行董事。 8.召集事由五、其他議案: (1)授權董事會釐定董事酬金。 (2)重新委聘羅兵咸永道會計師事務所為本公司之核數師，    並授權董事會釐定核數師酬金。 (3)一般授權：向董事授出一般授權，以配發、發行及處理不超過有關決議案    獲通過當日已發行股份數目20%之股份。 (4)購回授權:在上市規則規限下，根據購回授權可予購回之股份數目最多達有關決議案    獲通過當日已發行股份數目10%之股份數目。 (5)",excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/04,16:51:28,115/03/04 16:51:28,"代重要子公司統一企業中國控股有限公司公告董事會
決議分派2025年末期股息",detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""3"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150304""}",ok,"1.董事會決議日期:115/03/04 2.發放股利種類及金額:發放現金末期股息, 每股人民幣47.47分 3.其他應敘明事項:無 ",excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/05,17:12:10,115/03/05 17:12:10,公告本公司董事會通過114年度合併財務報告,period_subject_candidate,True,"{""serialNumber"": ""1"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150305""}",ok,"1.提報董事會或經董事會決議日期:115/03/05 2.審計委員會通過日期:115/03/03 3.財務報告或年度自結財務資訊報導期間 起訖日期(XXX/XX/XX~XXX/XX/XX):114/01/01~114/12/31 4.1月1日累計至本期止營業收入(仟元):672,863,578 5.1月1日累計至本期止營業毛利(毛損) (仟元):222,580,235 6.1月1日累計至本期止營業利益(損失) (仟元):34,871,359 7.1月1日累計至本期止稅前淨利(淨損) (仟元):41,495,729 8.1月1日累計至本期止本期淨利(淨損) (仟元):31,217,531 9.1月1日累計至本期止歸屬於母公司業主淨利(損) (仟元):19,627,594 10.1月1日累計至本期止基本每股盈餘(損失) (元):3.45 11.期末總資產(仟元):737,441,270 12.期末總負債(仟元):526,766,119 13.期末歸屬於母公司業主之權益(仟元):135,782,210 14.其他應敘明事項:無 ",accepted_direct_financial_report_detail,True,subject and detail map to target financial-report period,False,False,False,False,False,False,True,False
1216,TWSE,114Q4,115/03/05,17:16:05,115/03/05 17:16:05,公告本公司董事會決議召開115年股東常會事宜,detail_needed_board_resolution_candidate,True,"{""serialNumber"": ""2"", ""companyId"": ""1216"", ""marketKind"": ""sii"", ""enterDate"": ""1150305""}",ok,"1.董事會決議日期：115/03/05 2.股東會召開日期：115/05/28 3.股東會召開地點：臺南市永康區鹽行里中正路301號(統一企業總公司教育訓練中心一樓) 4.股東會召開方式(實體股東會/視訊輔助股東會/視訊股東會)：實體股東會 5.召集事由一：報告事項 (1)：本公司114年度營業報告。 (2)：本公司審計委員會審查114年度決算表冊報告。 (3)：本公司114年度員工酬勞及董事酬勞分派情形報告。 (4)：本公司114年度期末對轉投資事業之背書保證總額報告。 (5)：本公司114年度募集公司債報告。 6.召集事由二：承認事項 (1)：本公司114年度各項決算表冊案。 (2)：本公司114年度盈餘分派議案。 7.召集事由三：討論事項 (1)：修正本公司「章程」案。 (2)：修正本公司「取得或處分資產處理程序」案。 (3)：依公司法第二百零九條規定解除本公司董事及獨立董事於任期內競業禁止之限制。 8.臨時動議： 9.停止過戶起始日期：115/03/30 10.停止過戶截止日期：115/05/28 11.其他應敘明事項：無",excluded_ambiguous_or_non_target,False,not accepted official target-period financial-report timestamp,False,False,False,False,False,False,True,False
