ticker,name,source_period,market,capital_stock,daily_close_join_key,proxy_market_cap_formula,proxy_asof_policy,formal_exact,notes
2801,彰銀,2015Q1,TWSE,79040404,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2812,台中銀,2015Q1,TWSE,28515063,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2820,華票,2015Q1,TWSE,13429600,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2834,臺企銀,2015Q1,TWSE,52979141,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2836,高雄銀,2015Q1,TWSE,7403514,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2838,聯邦銀,2015Q1,TWSE,24509306,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2845,遠東銀,2015Q1,TWSE,28618263,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2849,安泰銀,2015Q1,TWSE,16796775,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
2855,統一證,2015Q1,TWSE,13231191,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
6005,群益證,2015Q1,TWSE,23690730,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
6024,群益期,2015Q1,TWSE,1199979,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1101,台泥,2015Q1,TWSE,36921759,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1102,亞泥,2015Q1,TWSE,33614472,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1103,嘉泥,2015Q1,TWSE,7768285,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1104,環泥,2015Q1,TWSE,6159697,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1108,幸福,2015Q1,TWSE,4047380,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1109,信大,2015Q1,TWSE,4210008,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1110,東泥,2015Q1,TWSE,5720008,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1201,味全,2015Q1,TWSE,5060629,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1203,味王,2015Q1,TWSE,2400000,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
1210,大成,2015Q1,TWSE,7363944,ticker + trade_date from TWSE MI_INDEX/STOCK_DAY_ALL,daily_close * proxy_shares_from_quarterly_capital_stock_policy,capital_stock effective from conservative available_date until next quarter available_date,false,Contract sample only; not full daily proxy output.
