variant_id,period,decision_date,ticker,role,requested_execution_date,market,name,open,high,low,close,source_quality,adjustment_policy,source_url,source_hash,retrieved_at,source_path,exact_key_ready,fill_mode,future_data_violation_count
S01_CD2,P2,2023-08-04,1904,buy,2023-08-07,TWSE,,35.0,35.0,33.1,33.45,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20230801&stockNo=1904&response=json,2f4b7a0af51909825eef66762504241dee228b57d301fe3f6603d275a9a22e76,2026-07-15T08:51:58+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1904_TWSE_2023-08.json,True,bounded_official_ticker_month_route,0
S01_CD7,P1,2016-03-25,2239,buy,2016-04-07,TWSE,,161.0,161.5,158.0,161.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2239&response=json,b0df67c4743419297dde03de1fec95fe1a01c75af44d37971ac88738d40fb7c9,2026-07-15T08:51:58+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2239_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
S01_CD7,P2,2023-08-10,5425,sell,2023-08-11,TPEx,,81.5,82.0,80.0,80.2,official_tpex_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=5425&date=2023%2F08%2F01&response=json,643b2df2254805fbc8bfe6e6006271a58ba3ab8a04bda2cdf2e5caa06ee92e92,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\5425_TPEx_2023-08.json,True,bounded_official_ticker_month_route,0
S01_CD10,P1,2016-12-30,3481,sell,2017-01-03,TWSE,,11.7,12.1,11.65,12.1,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20170101&stockNo=3481&response=json,de7cd60b62cea83b237b8d5e216857495be6706640cacb144bbd0724951b6cc9,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3481_TWSE_2017-01.json,True,bounded_official_ticker_month_route,0
S02_CD3,P1,2016-04-07,2239,sell,2016-04-08,TWSE,,160.0,162.0,159.0,161.0,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20160401&stockNo=2239&response=json,b0df67c4743419297dde03de1fec95fe1a01c75af44d37971ac88738d40fb7c9,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2239_TWSE_2016-04.json,True,bounded_official_ticker_month_route,0
S02_CD5,P1,2017-08-21,4971,sell,2017-08-22,TPEx,,85.9,86.2,83.8,83.9,official_tpex_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.tpex.org.tw/www/zh-tw/afterTrading/tradingStock?code=4971&date=2017%2F08%2F01&response=json,bd7d6603d0f4846766bed40ddc3c1c9977b2d5b7decfb1d61ee6dd962fb7eb26,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\4971_TPEx_2017-08.json,True,bounded_official_ticker_month_route,0
S02_CD7,P1,2016-11-17,2105,sell,2016-11-18,TWSE,,58.6,59.1,58.3,58.9,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2105&response=json,eab98f99676b063486a1ef4bfa9a2fce973299836ad761119df33723a7591c2f,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2105_TWSE_2016-11.json,True,bounded_official_ticker_month_route,0
S02_CD7,P1,2016-11-17,2883,buy,2016-11-18,TWSE,,7.59,7.61,7.55,7.56,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=2883&response=json,bbba4c07b10ced962f2d8bf5ebb6692e20c6751a575abf0963f9016d0264f2e0,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\2883_TWSE_2016-11.json,True,bounded_official_ticker_month_route,0
S03_CD7,P1,2016-11-11,1227,sell,2016-11-14,TWSE,,76.1,76.4,75.5,75.6,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20161101&stockNo=1227&response=json,412e32dc37ea1ad0786d9ad9f3919d38edd0921d920d235849a03504e3039d68,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\1227_TWSE_2016-11.json,True,bounded_official_ticker_month_route,0
S04_CD2,P1,2022-08-12,3036,sell,2022-08-15,TWSE,,65.2,66.1,65.2,65.7,official_twse_selected_ticker_month_unadjusted_execution,official_unadjusted_execution_only,https://www.twse.com.tw/rwd/zh/afterTrading/STOCK_DAY?date=20220801&stockNo=3036&response=json,0c3ef8ee4ed6be95399d2939e32be2e4eed71bba4c04c7383a936bc4f32fe59a,2026-07-15T08:51:59+00:00,C:\Users\zergv\Documents\Codex\2026-05-23\ai-stock-rotation-radar-https-docs\outputs\radar_vnext_p1_p2_ma_slope_cd50_action_leg_frontier_iteration_008_20260715\raw_audit_samples\3036_TWSE_2022-08.json,True,bounded_official_ticker_month_route,0
